City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
300,chimbote,-9.0853,-78.5783,26.06,69,70,4.79,PE,2023-03-04 20:09:21
301,khorramabad,33.4878,48.3558,11.77,55,0,0.81,IR,2023-03-04 20:09:21
302,gao,16.6362,1.637,29.01,10,34,4.24,ML,2023-03-04 20:09:21
303,longhua,23.6137,114.1919,14.18,55,0,1.0,CN,2023-03-04 20:09:21
304,whyalla,-33.0333,137.5833,20.28,70,2,2.49,AU,2023-03-04 20:05:20
305,zhanaozen,43.3,52.8,5.13,69,53,5.18,KZ,2023-03-04 20:09:22
306,manzanillo,20.3433,-77.1167,30.6,43,100,5.11,CU,2023-03-04 20:09:22
307,puerto escondido,15.85,-97.0667,29.46,65,0,5.14,MX,2023-03-04 20:09:22
308,shakawe,-18.3667,21.85,24.63,57,52,2.53,BW,2023-03-04 20:09:22
309,kashi,39.4547,75.9797,7.9,40,100,2.16,CN,2023-03-04 20:09:23
310,rajsamand,25.0667,73.8833,20.68,38,14,1.76,IN,2023-03-04 20:09:23
311,southbridge,42.0751,-72.0334,3.43,91,97,2.24,US,2023-03-04 20:09:23
312,shingu,33.7333,135.9833,6.97,61,100,2.31,JP,2023-03-04 20:09:23
313,karatau,43.1667,70.4667,9.78,58,100,3.27,KZ,2023-03-04 20:06:29
314,bac lieu,9.285,105.7244,24.2,75,100,8.42,VN,2023-03-04 20:09:24
315,constitucion,-35.3333,-72.4167,22.59,48,10,7.84,CL,2023-03-04 20:09:24
316,komsomolskiy,40.4272,71.7189,7.4,76,15,4.12,UZ,2023-03-04 20:09:24
317,sokoni,-6.4333,39.55,27.53,73,14,6.1,TZ,2023-03-04 20:09:25
318,sargur,11.9833,76.4167,20.7,42,0,2.64,IN,2023-03-04 20:09:25
319,gornyy,55.1153,83.9059,-8.78,93,96,4.95,RU,2023-03-04 20:09:25
320,nsanje,-16.92,35.262,24.03,88,100,1.39,MW,2023-03-04 20:09:25
321,clyde river,70.4692,-68.5914,-17.69,73,98,2.25,CA,2023-03-04 20:09:26
322,general roca,-39.0333,-67.5833,32.57,18,100,5.98,AR,2023-03-04 20:06:21
323,lompoc,34.6391,-120.4579,12.69,71,100,4.63,US,2023-03-04 20:09:26
324,vila velha,-20.3297,-40.2925,28.3,76,57,3.58,BR,2023-03-04 20:09:26
325,wencheng,33.0559,113.7978,11.81,34,0,1.19,CN,2023-03-04 20:09:26
326,sambava,-14.2667,50.1667,25.43,88,100,2.84,MG,2023-03-04 20:09:27
327,pangody,65.85,74.4859,-27.57,100,94,2.62,RU,2023-03-04 20:09:27
328,faanui,-16.4833,-151.75,27.65,73,100,4.7,PF,2023-03-04 20:09:27
329,gambo,4.6482,22.2633,27.44,33,51,0.83,CF,2023-03-04 20:09:27
330,mackay,-21.15,149.2,22.6,75,87,4.84,AU,2023-03-04 20:09:28
331,port macquarie,-31.4333,152.9167,16.05,89,2,1.93,AU,2023-03-04 20:09:28
332,sabang,5.8933,95.3214,27.89,71,72,6.85,ID,2023-03-04 20:09:28
333,honiara,-9.4333,159.95,25.46,85,100,2.94,SB,2023-03-04 20:09:29
334,buala,-8.145,159.5921,25.82,82,100,3.49,SB,2023-03-04 20:09:29
335,arani,12.6667,79.2833,20.75,86,0,1.61,IN,2023-03-04 20:09:29
336,port hardy,50.6996,-127.4199,5.17,72,17,3.75,CA,2023-03-04 20:09:29
337,tigil,57.8,158.6667,-22.01,99,96,2.39,RU,2023-03-04 20:09:30
338,vardo,70.3705,31.1107,-3.01,93,100,2.06,NO,2023-03-04 20:09:30
339,richards bay,-28.783,32.0377,22.36,89,5,2.52,ZA,2023-03-04 20:09:30
340,luderitz,-26.6481,15.1594,16.82,86,0,2.38,NA,2023-03-04 20:09:31
341,egvekinot,66.3167,-179.1667,-23.76,98,100,5.23,RU,2023-03-04 20:09:31
342,sao miguel do iguacu,-25.3481,-54.2378,27.69,64,82,1.92,BR,2023-03-04 20:09:31
343,yumen,40.2833,97.2,3.67,34,19,3.34,CN,2023-03-04 20:09:31
344,kavaratti,10.5669,72.642,27.77,57,0,1.34,IN,2023-03-04 20:09:31
345,gweru,-19.45,29.8167,16.61,77,1,4.08,ZW,2023-03-04 20:06:15
346,kahului,20.8947,-156.47,24.43,77,40,6.69,US,2023-03-04 20:09:32
347,kismayo,-0.3582,42.5454,25.88,80,6,8.32,SO,2023-03-04 20:09:32
348,qaanaaq,77.484,-69.3632,-12.32,45,0,3.81,GL,2023-03-04 20:09:32
349,parkes,-33.1333,148.1833,20.2,64,29,2.24,AU,2023-03-04 20:09:33
350,bardiyah,31.7561,25.0865,20.52,43,80,4.64,LY,2023-03-04 20:09:33
351,palu,-0.8917,119.8707,23.56,95,100,0.81,ID,2023-03-04 20:09:33
352,huarmey,-10.0681,-78.1522,25.7,73,60,4.51,PE,2023-03-04 20:09:33
353,kijang,35.2442,129.2139,7.72,67,6,3.13,KR,2023-03-04 20:09:33
354,rawson,-43.3002,-65.1023,26.51,18,35,5.61,AR,2023-03-04 20:09:34
355,toyooka,35.5333,134.8333,4.41,77,100,1.35,JP,2023-03-04 20:09:34
356,nambucca heads,-30.65,153.0,17.32,78,12,1.33,AU,2023-03-04 20:09:34
357,darya khan,31.7912,71.1039,19.05,47,40,2.83,PK,2023-03-04 20:09:34
358,matara,5.9485,80.5353,25.26,82,99,5.21,LK,2023-03-04 20:09:35
359,hualmay,-11.0964,-77.6139,25.09,73,47,4.31,PE,2023-03-04 20:09:35
360,dwarka,22.2394,68.9678,24.85,64,0,4.64,IN,2023-03-04 20:09:35
361,colac,-38.3333,143.5833,14.49,81,8,0.35,AU,2023-03-04 20:09:35
362,narasannapeta,18.4167,84.05,22.89,62,0,2.25,IN,2023-03-04 20:09:36
363,siocon,7.7061,122.1353,24.8,86,86,3.71,PH,2023-03-04 20:09:36
364,anshun,26.25,105.9333,11.09,79,100,1.07,CN,2023-03-04 20:09:36
365,mozhga,56.4447,52.2276,-4.28,98,100,0.88,RU,2023-03-04 20:09:36
366,ouadda,8.0777,22.4007,24.23,15,17,2.14,CF,2023-03-04 20:09:37
367,juneau,58.3019,-134.4197,0.0,76,20,7.72,US,2023-03-04 20:09:37
368,payo,-3.7508,103.6372,21.31,98,100,0.9,ID,2023-03-04 20:09:37
369,gallup,35.5281,-108.7426,10.91,32,0,8.23,US,2023-03-04 20:09:37
370,lasa,46.6166,10.7002,1.5,85,21,2.73,IT,2023-03-04 20:09:38
371,oranjemund,-28.55,16.4333,18.01,83,0,1.39,NA,2023-03-04 20:09:38
372,karpathos,35.507,27.2132,15.98,77,95,6.17,GR,2023-03-04 20:09:38
373,cururupu,-1.8283,-44.8683,25.67,92,100,1.85,BR,2023-03-04 20:09:38
374,nanortalik,60.1432,-45.2371,3.44,85,88,7.87,GL,2023-03-04 20:09:39
375,goure,13.9835,10.2704,28.75,11,0,4.22,NE,2023-03-04 20:09:39
376,auki,-8.7676,160.7034,25.78,84,100,4.18,SB,2023-03-04 20:09:39
377,havoysund,70.9963,24.6622,-2.87,90,100,14.85,NO,2023-03-04 20:09:39
378,kelo,9.3086,15.8066,33.82,15,59,2.81,TD,2023-03-04 20:09:39
379,kieta,-6.2167,155.6333,24.53,88,100,2.89,PG,2023-03-04 20:09:40
380,leshan,29.5623,103.7639,15.38,69,96,0.43,CN,2023-03-04 20:09:40
381,okha,53.5739,142.9478,-10.13,90,92,3.78,RU,2023-03-04 20:05:52
382,chilca,-12.5211,-76.7372,23.68,80,79,3.45,PE,2023-03-04 20:09:40
383,chumikan,54.7183,135.315,-0.84,78,100,10.55,RU,2023-03-04 20:09:40
384,melendugno,40.2747,18.3368,8.92,84,93,1.08,IT,2023-03-04 20:09:41
385,havre-saint-pierre,50.2334,-63.5986,-5.85,71,29,4.93,CA,2023-03-04 20:09:41
386,polunochnoye,60.8697,60.4153,-9.47,97,100,1.4,RU,2023-03-04 20:09:41
387,duldurga,50.6761,113.5931,-2.88,79,29,2.44,RU,2023-03-04 20:09:41
388,muborak,39.2553,65.1528,17.9,31,100,7.53,UZ,2023-03-04 20:09:42
389,tessalit,20.1986,1.0114,26.03,7,89,2.46,ML,2023-03-04 20:09:42
390,umm lajj,25.0213,37.2685,26.45,44,96,2.81,SA,2023-03-04 20:09:42
391,pretoria,-25.7449,28.1878,23.45,67,74,2.33,ZA,2023-03-04 20:05:45
392,banjar,-8.19,114.9675,24.47,91,100,2.29,ID,2023-03-04 20:09:42
393,marsaxlokk,35.8419,14.5431,12.34,66,20,6.69,MT,2023-03-04 20:05:23
394,moron,-34.6534,-58.6198,30.94,68,78,4.51,AR,2023-03-04 20:09:43
395,hervey bay,-25.2986,152.8535,22.93,78,55,5.04,AU,2023-03-04 20:09:43
396,bichura,50.5881,107.6022,-2.05,96,100,2.23,RU,2023-03-04 20:09:43
397,hit,33.6416,42.8251,19.49,32,0,2.61,IQ,2023-03-04 20:09:44
398,mulanje,-16.0316,35.5,21.43,87,100,1.51,MW,2023-03-04 20:09:44
399,grand gaube,-20.0064,57.6608,27.99,77,100,2.24,MU,2023-03-04 20:09:44
400,buseresere,-3.0236,31.8747,18.68,88,97,0.85,TZ,2023-03-04 20:09:44
401,ovsyanka,55.9575,92.5519,-6.46,89,100,4.52,RU,2023-03-04 20:09:45
402,tymovskoye,50.8456,142.655,-11.18,92,100,2.77,RU,2023-03-04 20:09:07
403,kendari,-3.945,122.4989,23.65,94,100,1.38,ID,2023-03-04 20:09:45
404,port augusta,-32.5,137.7667,19.59,63,3,1.42,AU,2023-03-04 20:09:45
405,vao,-22.6667,167.4833,24.87,78,63,8.45,NC,2023-03-04 20:09:45
406,pitimbu,-7.4706,-34.8086,27.77,70,100,5.13,BR,2023-03-04 20:09:46
407,mezen,65.8522,44.24,-21.45,100,99,1.17,RU,2023-03-04 20:09:46
408,taretan,19.3333,-101.9167,26.06,56,75,3.09,MX,2023-03-04 20:09:46
409,savannah bight,16.45,-85.85,26.41,70,44,2.26,HN,2023-03-04 20:09:46
410,san rafael del sur,11.8485,-86.4384,33.54,41,6,0.93,NI,2023-03-04 20:09:46
411,kuantan,3.8077,103.326,23.6,90,100,4.15,MY,2023-03-04 20:09:47
412,boshnyakovo,49.6333,142.1667,-8.25,84,96,3.52,RU,2023-03-04 20:09:47
413,grindavik,63.8424,-22.4338,4.97,100,75,2.06,IS,2023-03-04 20:09:47
414,beihai,21.4833,109.1,19.46,81,0,3.18,CN,2023-03-04 20:05:42
415,biograd na moru,43.9433,15.4519,9.31,74,22,3.07,HR,2023-03-04 20:06:27
416,sechenovo,55.2244,45.8906,-5.34,97,99,2.79,RU,2023-03-04 20:09:48
417,sihor,21.7,71.9667,27.96,27,18,3.63,IN,2023-03-04 20:09:48
418,trinidad,-14.8333,-64.9,30.99,70,75,3.6,BO,2023-03-04 20:04:51
419,quesnel,52.9999,-122.5029,-3.71,86,32,1.39,CA,2023-03-04 20:05:53
420,chitral,35.8462,71.7858,5.8,65,100,2.66,PK,2023-03-04 20:09:49
421,celestun,20.8667,-90.4,27.4,72,32,5.13,MX,2023-03-04 20:09:49
422,kanevskaya,46.0849,38.9596,5.72,90,20,7.26,RU,2023-03-04 20:09:49
423,kuloy,61.0305,42.4925,-10.38,97,93,2.43,RU,2023-03-04 20:09:49
424,andenes,69.3143,16.1194,-0.84,85,100,17.48,NO,2023-03-04 20:03:55
425,nizhniy odes,63.6445,54.856,-24.89,100,100,1.99,RU,2023-03-04 20:09:50
426,san andres,12.5847,-81.7006,30.01,66,20,6.17,CO,2023-03-04 20:09:50
427,coquimbo,-29.9533,-71.3436,19.85,77,20,5.66,CL,2023-03-04 20:06:37
428,te anau,-45.4167,167.7167,8.23,89,68,1.52,NZ,2023-03-04 20:09:50
429,santiago del estero,-27.7951,-64.2615,36.35,26,0,1.61,AR,2023-03-04 20:08:30
430,bayangol,50.6977,103.4656,-9.2,99,88,1.02,RU,2023-03-04 20:09:50
431,kalmunai,7.4167,81.8167,24.74,88,100,3.49,LK,2023-03-04 20:09:51
432,rio de janeiro,-22.9028,-43.2075,33.0,61,40,9.77,BR,2023-03-04 19:57:44
433,vostok,46.4856,135.8833,-11.53,91,7,2.73,RU,2023-03-04 20:09:51
434,porto novo,6.4965,2.6036,27.49,79,79,2.81,BJ,2023-03-04 20:09:51
435,sembakung,3.8167,117.25,21.88,99,100,1.01,ID,2023-03-04 20:09:52
436,xuddur,4.1213,43.8894,25.28,50,10,7.28,SO,2023-03-04 20:09:52
437,lebu,-37.6167,-73.65,16.58,61,0,8.08,CL,2023-03-04 20:09:52
438,moose factory,51.2585,-80.6094,0.12,99,100,2.39,CA,2023-03-04 20:09:52
439,sagua la grande,22.8067,-80.0756,31.55,46,46,1.28,CU,2023-03-04 20:09:53
440,iqaluit,63.7506,-68.5145,-3.26,72,100,9.22,CA,2023-03-04 20:09:53
441,vila franca do campo,37.7167,-25.4333,15.23,72,100,5.78,PT,2023-03-04 20:09:53
442,biak,-0.9131,122.8766,24.98,77,97,1.58,ID,2023-03-04 20:09:53
443,yerofey pavlovich,53.9667,121.9667,-10.5,95,100,2.18,RU,2023-03-04 20:09:53
444,shubarshi,48.5872,57.1869,0.16,99,100,4.77,KZ,2023-03-04 20:09:54
445,coihaique,-45.5752,-72.0662,11.34,87,100,1.03,CL,2023-03-04 20:09:54
446,westport,41.1415,-73.3579,7.4,71,100,6.69,US,2023-03-04 20:09:54
447,kuandian,40.7286,124.7847,0.73,84,10,0.79,CN,2023-03-04 20:09:54
448,balkanabat,39.5108,54.3671,13.51,59,99,4.86,TM,2023-03-04 20:09:55
449,funtua,11.5233,7.3081,27.89,16,5,4.2,NG,2023-03-04 20:09:55
450,ashtian,34.5217,50.0019,6.51,55,5,8.2,IR,2023-03-04 20:09:55
451,vagay,57.9375,69.0217,-9.95,97,98,2.46,RU,2023-03-04 20:09:55
452,nemuro,43.3236,145.575,-3.86,86,8,5.3,JP,2023-03-04 20:09:55
453,ketchikan,55.3422,-131.6461,3.99,81,75,3.6,US,2023-03-04 20:09:56
454,karratha,-20.7377,116.8463,29.1,73,95,4.28,AU,2023-03-04 20:09:56
455,bathsheba,13.2167,-59.5167,28.34,65,40,8.23,BB,2023-03-04 20:09:56
456,poronaysk,49.2167,143.1167,-14.39,97,96,1.14,RU,2023-03-04 20:09:07
457,raga,8.4596,25.678,27.39,12,57,1.74,SS,2023-03-04 20:09:57
458,corowa,-36.0333,146.3833,20.79,71,0,5.14,AU,2023-03-04 20:09:57
459,palmer,42.1584,-72.3287,4.17,73,100,4.63,US,2023-03-04 20:05:04
460,kununurra,-15.7667,128.7333,24.99,88,66,0.0,AU,2023-03-04 20:09:57
461,brigantine,39.4101,-74.3646,12.89,54,40,13.38,US,2023-03-04 20:09:58
462,moyale,3.5167,39.0584,25.21,33,100,7.96,KE,2023-03-04 20:09:58
463,lakes entrance,-37.8811,147.981,16.76,75,99,2.07,AU,2023-03-04 20:09:58
464,nagato,34.3833,131.2,8.05,73,10,5.38,JP,2023-03-04 20:09:58
465,bongandanga,1.5,21.05,23.28,73,98,0.26,CD,2023-03-04 20:09:58
466,port lincoln,-34.7333,135.8667,17.82,75,28,3.95,AU,2023-03-04 20:09:59
467,chapais,49.7834,-74.8492,-1.33,77,100,1.43,CA,2023-03-04 20:09:59
468,san cristobal,7.7669,-72.225,27.1,57,88,2.48,VE,2023-03-04 20:09:59
469,srednekolymsk,67.45,153.6833,-42.78,100,49,0.92,RU,2023-03-04 20:09:59
470,risor,58.7206,9.2342,0.26,53,100,4.19,NO,2023-03-04 20:09:59
471,hay river,60.8156,-115.7999,-19.02,65,40,8.23,CA,2023-03-04 20:10:00
472,tarrafal,15.2833,-23.7667,24.44,75,0,5.7,CV,2023-03-04 20:10:00
473,denpasar,-8.65,115.2167,26.81,88,40,4.63,ID,2023-03-04 20:10:00
474,barao de melgaco,-16.1944,-55.9675,33.24,43,72,1.55,BR,2023-03-04 20:10:01
475,manicore,-5.8092,-61.3003,28.0,89,100,1.64,BR,2023-03-04 20:10:01
476,san ramon de la nueva oran,-23.1322,-64.326,35.79,32,83,1.9,AR,2023-03-04 20:10:01
477,paignton,50.4357,-3.5679,4.84,77,98,3.58,GB,2023-03-04 20:07:09
478,henties bay,-22.116,14.2845,18.07,78,0,3.61,NA,2023-03-04 20:10:01
479,porto belo,-27.1578,-48.5531,29.27,90,47,3.09,BR,2023-03-04 20:10:02
480,san juan,-31.5375,-68.5364,33.98,16,0,2.9,AR,2023-03-04 20:07:25
481,slave lake,55.2834,-114.769,-13.13,76,100,4.72,CA,2023-03-04 20:10:02
482,canico,32.6333,-16.85,20.0,87,40,0.51,PT,2023-03-04 20:09:29
483,bubaque,11.2833,-15.8333,24.23,66,52,5.97,GW,2023-03-04 20:10:02
484,souillac,-20.5167,57.5167,25.64,83,100,2.8,MU,2023-03-04 20:10:03
485,los llanos de aridane,28.6585,-17.9182,17.86,92,75,0.89,ES,2023-03-04 20:10:03
486,nola,40.922,14.5329,11.89,88,79,1.89,IT,2023-03-04 20:10:03
487,xining,36.6167,101.7667,1.18,29,0,0.99,CN,2023-03-04 20:10:03
488,kerema,-7.9631,145.7785,24.6,82,100,1.8,PG,2023-03-04 20:10:04
489,fortuna,40.5982,-124.1573,8.7,95,40,4.63,US,2023-03-04 20:10:04
490,viedma,-40.8135,-62.9967,26.47,18,11,7.58,AR,2023-03-04 20:09:42
491,nabire,-3.3667,135.4833,22.87,93,54,1.61,ID,2023-03-04 20:10:04
492,mount gambier,-37.8333,140.7667,11.52,96,5,2.09,AU,2023-03-04 20:10:04
493,kabo,7.6994,18.629,29.71,15,34,2.14,CF,2023-03-04 20:10:05
494,chippewa falls,44.9369,-91.3929,5.1,66,20,3.6,US,2023-03-04 20:10:05
495,shache,38.4167,77.2406,8.81,35,100,2.09,CN,2023-03-04 20:10:05
496,pacific grove,36.6177,-121.9166,13.14,68,0,7.2,US,2023-03-04 20:10:05
497,honolulu,21.3069,-157.8583,24.61,74,67,1.79,US,2023-03-04 19:59:54
498,manaia,-39.55,174.1333,15.6,89,100,3.98,NZ,2023-03-04 20:10:06
499,gorgan,36.8387,54.4348,17.48,35,48,1.32,IR,2023-03-04 20:08:52
500,talaya,61.3833,152.75,-38.83,93,57,0.98,RU,2023-03-04 20:10:06
501,dafeng,23.4517,108.5881,18.48,50,0,0.99,CN,2023-03-04 20:10:06
502,sibu,2.3,111.8167,22.52,99,100,1.53,MY,2023-03-04 20:10:07
503,shaunavon,49.6501,-108.4181,-4.09,76,1,1.76,CA,2023-03-04 20:10:07
504,bonfim,3.0833,-59.95,32.78,40,78,5.7,BR,2023-03-04 20:10:07
505,ambilobe,-13.2,49.05,23.27,96,100,0.43,MG,2023-03-04 20:10:07
506,trzic,46.3636,14.3105,2.42,72,20,1.03,SI,2023-03-04 20:10:07
507,paita,-5.0892,-81.1144,27.28,64,11,6.41,PE,2023-03-04 20:10:08
508,tura,25.5198,90.2201,20.14,42,0,1.25,IN,2023-03-04 20:10:08
509,bilma,18.6853,12.9164,30.24,11,0,2.88,NE,2023-03-04 20:10:08
510,belaya gora,68.5333,146.4167,-41.72,100,85,1.03,RU,2023-03-04 20:10:08
511,muravlenko,63.7898,74.523,-27.56,100,76,3.11,RU,2023-03-04 20:08:11
512,tha bo,17.85,102.5814,20.54,71,0,2.18,TH,2023-03-04 20:10:09
513,yerbogachen,61.2767,108.0108,-10.9,88,100,3.67,RU,2023-03-04 20:10:09
514,farafangana,-22.8167,47.8333,23.5,95,100,2.04,MG,2023-03-04 20:10:09
515,dromolaxia,34.8761,33.586,13.88,87,0,1.03,CY,2023-03-04 20:10:09
516,nara,34.6851,135.8049,4.72,54,69,0.52,JP,2023-03-04 20:10:10
517,saint-augustin,51.226,-58.6502,-7.89,76,100,3.32,CA,2023-03-04 20:10:10
518,biankouma,7.7391,-7.6138,23.77,76,29,1.82,CI,2023-03-04 20:10:10
519,londoko,49.0333,131.9833,-11.98,98,79,0.66,RU,2023-03-04 20:10:11
520,heishan,41.6892,122.1128,1.88,79,0,3.83,CN,2023-03-04 20:10:11
521,hazebrouck,50.7237,2.5373,6.25,88,100,3.4,FR,2023-03-04 20:10:11
522,debre tabor,11.85,38.0167,18.01,32,74,1.21,ET,2023-03-04 20:10:11
523,haines junction,60.7522,-137.5108,-16.19,85,89,2.15,CA,2023-03-04 20:10:11
524,dubuque,42.4833,-90.8668,6.46,71,100,4.63,US,2023-03-04 20:10:12
525,nueva rosita,27.95,-101.2167,27.58,12,0,2.91,MX,2023-03-04 20:10:13
526,nicoya,10.1483,-85.452,35.87,35,9,3.16,CR,2023-03-04 20:10:13
527,dunedin,-45.8742,170.5036,11.0,97,99,0.89,NZ,2023-03-04 20:10:14
528,buribay,51.9617,58.1592,-7.81,97,100,2.74,RU,2023-03-04 20:10:14
529,ermoupolis,37.4423,24.9425,15.62,66,64,5.14,GR,2023-03-04 20:10:14
530,shar,49.5886,81.0453,-14.77,98,52,2.86,KZ,2023-03-04 20:10:14
531,seminole,28.7086,-81.2081,32.45,53,40,8.75,US,2023-03-04 20:10:14
532,sao felix do xingu,-6.6447,-51.995,27.13,90,68,0.96,BR,2023-03-04 20:10:15
533,tanete,-3.9443,119.7848,23.63,94,100,1.9,ID,2023-03-04 20:10:15
534,wajir,1.7471,40.0573,31.28,25,99,5.45,KE,2023-03-04 20:10:15
535,porto uniao,-26.2381,-51.0783,28.45,48,69,2.99,BR,2023-03-04 20:10:15
536,zhezkazgan,47.8043,67.7144,-6.58,90,100,3.22,KZ,2023-03-04 20:10:16
537,portel,-1.9356,-50.8211,25.29,89,100,1.3,BR,2023-03-04 20:10:16
538,kosh-agach,50.0,88.6667,-18.24,77,100,1.41,RU,2023-03-04 20:10:16
539,tahe,52.3333,124.7333,1.06,64,100,4.85,CN,2023-03-04 20:10:16
540,okhotsk,59.3833,143.3,-23.61,99,100,2.24,RU,2023-03-04 20:10:16
541,gazanjyk,39.2446,55.5154,14.64,49,98,2.77,TM,2023-03-04 20:10:17
542,sandnessjoen,66.0217,12.6316,-0.71,76,98,2.68,NO,2023-03-04 20:10:17
543,koungheul,13.9833,-14.8,33.31,12,60,1.48,SN,2023-03-04 20:10:17
544,santa luzia,-19.7697,-43.8514,26.7,63,10,2.06,BR,2023-03-04 20:10:09
545,bagepalli,13.7847,77.7931,20.0,47,0,2.82,IN,2023-03-04 20:10:18
546,takoradi,4.8845,-1.7554,27.38,81,98,4.55,GH,2023-03-04 20:05:38
547,bulaevo,54.9056,70.4439,-6.28,93,100,4.93,KZ,2023-03-04 20:10:27
548,faya,18.3851,42.4509,13.29,55,39,1.72,SA,2023-03-04 20:10:28
549,yeppoon,-23.1333,150.7333,20.88,87,19,4.66,AU,2023-03-04 20:10:28
550,gucheng,35.9115,111.3192,9.77,20,0,1.15,CN,2023-03-04 20:10:28
551,macae,-22.3708,-41.7869,27.1,74,100,7.41,BR,2023-03-04 20:09:28
552,rahuri,19.3833,74.65,28.36,26,71,1.75,IN,2023-03-04 20:10:29
553,alugan,12.2188,125.4808,24.6,86,39,4.49,PH,2023-03-04 20:10:29
554,okato,-39.2,173.8833,17.17,100,35,3.41,NZ,2023-03-04 20:10:29
555,holovyne,50.4712,28.8253,-0.21,90,59,9.17,UA,2023-03-04 20:10:29
